,food_id,flavor_name,food_name,orig_content,flavor_group,normalized
2960,735,everlasting,Processed cheese,9908.0,floral,0.18999
2962,735,foliage,Processed cheese,2837.0,floral,0.0544
2966,736,everlasting,Salad,2023.0,floral,0.17517
2968,736,foliage,Salad,1574.0,floral,0.13629
2973,737,everlasting,Cream substitute,724.0,floral,0.18338
2975,737,foliage,Cream substitute,272.0,floral,0.0689
2979,739,everlasting,Topping,1063.0,floral,0.19512
2981,739,foliage,Topping,489.0,floral,0.08976
2985,740,everlasting,Sweet custard,1271.0,floral,0.18872
2987,740,foliage,Sweet custard,493.0,floral,0.0732
2991,742,everlasting,Egg roll,1301.0,floral,0.14245
2993,742,foliage,Egg roll,1381.0,floral,0.15121
2997,743,everlasting,Heart of palm,114.0,floral,0.20321
2999,743,foliage,Heart of palm,108.0,floral,0.19251
3003,744,everlasting,Popcorn,4918.0,floral,0.15963
3005,744,foliage,Popcorn,3919.0,floral,0.1272
3009,745,everlasting,Potato chip,4785.0,floral,0.21305
3011,745,foliage,Potato chip,2585.0,floral,0.1151
3015,746,everlasting,Tortilla chip,2450.0,floral,0.15566
3017,746,foliage,Tortilla chip,1831.0,floral,0.11634
3021,747,everlasting,Corn chip,2802.0,floral,0.16285
3023,747,foliage,Corn chip,2040.0,floral,0.11856
3027,749,everlasting,Stew,1251.0,floral,0.14414
3029,749,foliage,Stew,1672.0,floral,0.19265
3033,750,everlasting,Gelatin dessert,5550.0,floral,0.04605
3035,750,foliage,Gelatin dessert,50794.0,floral,0.42147
3040,751,everlasting,Junket,965.0,floral,0.17083
3042,751,foliage,Junket,478.0,floral,0.08462
3046,752,everlasting,Falafel,562.0,floral,0.16328
3048,752,foliage,Falafel,567.0,floral,0.16473
3053,754,everlasting,Other frozen dessert,180.0,floral,0.12414
3055,754,foliage,Other frozen dessert,70.0,floral,0.04828
3059,755,everlasting,Lasagna,598.0,floral,0.1127
3061,755,foliage,Lasagna,308.0,floral,0.05805
3065,757,everlasting,Pancake,4953.0,floral,0.174
3067,757,foliage,Pancake,3579.0,floral,0.12573
3072,759,everlasting,Pudding,3574.0,floral,0.17361
3074,759,foliage,Pudding,1197.0,floral,0.05815
3079,760,everlasting,Waffle,1738.0,floral,0.17616
3081,760,foliage,Waffle,1135.0,floral,0.11504
3086,761,everlasting,Soy milk,382.0,floral,0.16276
3088,761,foliage,Soy milk,337.0,floral,0.14359
3092,762,everlasting,Meatloaf,8195.0,floral,0.1434
3094,762,foliage,Meatloaf,9868.0,floral,0.17267
3100,765,everlasting,Couscous,706.0,floral,0.16465
3102,765,foliage,Couscous,523.0,floral,0.12197
3106,766,everlasting,Bulgur,693.0,floral,0.16027
3108,766,foliage,Bulgur,619.0,floral,0.14315
3112,767,everlasting,Coffee substitute,419.0,floral,0.17853
3114,767,foliage,Coffee substitute,390.0,floral,0.16617
3119,769,everlasting,Chimichanga,1879.0,floral,0.14459
3121,769,foliage,Chimichanga,2308.0,floral,0.17761
3125,770,everlasting,Semolina,1980.0,floral,0.17043
3127,770,foliage,Semolina,1482.0,floral,0.12756
3131,771,everlasting,Tapioca pearl,5.0,floral,0.18519
3133,771,foliage,Tapioca pearl,4.0,floral,0.14815
3137,772,everlasting,Tostada,1543.0,floral,0.16378
3139,772,foliage,Tostada,1293.0,floral,0.13725
3143,774,everlasting,Baked potato,1358.0,floral,0.1937
3145,774,foliage,Baked potato,585.0,floral,0.08344
3149,775,everlasting,Hot dog,1475.0,floral,0.14191
3151,775,foliage,Hot dog,1933.0,floral,0.18597
3155,776,everlasting,Spread,3321.0,floral,0.15425
3157,776,foliage,Spread,3429.0,floral,0.15927
3161,777,everlasting,Enchilada,1111.0,floral,0.16259
3163,777,foliage,Enchilada,867.0,floral,0.12688
3167,778,everlasting,Egg substitute,792.0,floral,0.22577
3169,778,foliage,Egg substitute,365.0,floral,0.10405
3174,779,everlasting,Nutritional drink,195.0,floral,0.15563
3176,779,foliage,Nutritional drink,100.0,floral,0.07981
3180,780,everlasting,Other sandwich,9895.0,floral,0.15926
3182,780,foliage,Other sandwich,9454.0,floral,0.15216
3186,781,everlasting,Ketchup,266.0,floral,0.18627
3188,781,foliage,Ketchup,206.0,floral,0.14426
3191,781,neroli,Ketchup,0.01,floral,1e-05
3193,782,everlasting,Breakfast sandwich,13165.0,floral,0.17405
3195,782,foliage,Breakfast sandwich,9719.0,floral,0.12849
3199,784,everlasting,Macaroni and cheese,3879.0,floral,0.19878
3201,784,foliage,Macaroni and cheese,1962.0,floral,0.10054
3205,785,everlasting,Butterfat,19.0,floral,0.19388
3207,785,foliage,Butterfat,6.0,floral,0.06122
3211,787,everlasting,Hushpuppy,388.0,floral,0.16645
3213,787,foliage,Hushpuppy,268.0,floral,0.11497
3217,789,everlasting,Relish,91.0,floral,0.1679
3219,789,foliage,Relish,97.0,floral,0.17897
3223,790,everlasting,Other fruit product,220.0,floral,0.16035
3225,790,foliage,Other fruit product,200.0,floral,0.14577
3229,793,everlasting,Vegetarian food,4627.0,floral,0.17652
3231,793,foliage,Vegetarian food,3642.0,floral,0.13894
3235,795,everlasting,Cold cut,8182.0,floral,0.15229
3237,795,foliage,Cold cut,11663.0,floral,0.21707
3241,796,everlasting,Mixed nuts,7836.0,floral,0.1797
3243,796,foliage,Mixed nuts,8636.0,floral,0.19805
3247,803,everlasting,Phyllo dough,286.0,floral,0.14518
3249,803,foliage,Phyllo dough,256.0,floral,0.12995
3254,805,everlasting,Pie crust,3688.0,floral,0.15679
3256,805,foliage,Pie crust,3002.0,floral,0.12763
3260,806,everlasting,Pie filling,12.0,floral,0.17143
3262,806,foliage,Pie filling,10.0,floral,0.14286
3267,807,everlasting,Pie,4472.0,floral,0.17381
3269,807,foliage,Pie,2932.0,floral,0.11396
3274,810,everlasting,Ice cream cone,672.0,floral,0.15269
3276,810,foliage,Ice cream cone,549.0,floral,0.12474
3280,812,everlasting,Cracker,15771.0,floral,0.15963
3282,812,foliage,Cracker,13408.0,floral,0.13571
3286,815,everlasting,Natto,1018.0,floral,0.1829
3288,815,foliage,Natto,646.0,floral,0.11606
3292,816,everlasting,Ravioli,393.0,floral,0.17467
3294,816,foliage,Ravioli,299.0,floral,0.13289
3298,818,everlasting,Other pasta dish,436.0,floral,0.15883
3300,818,foliage,Other pasta dish,421.0,floral,0.15337
3304,819,everlasting,Succotash,2026.0,floral,0.21153
3306,819,foliage,Succotash,1329.0,floral,0.13876
3310,820,everlasting,Tamale,807.0,floral,0.15371
3312,820,foliage,Tamale,805.0,floral,0.15333
3316,824,everlasting,Evaporated milk,1873.0,floral,0.19287
3318,824,foliage,Evaporated milk,592.0,floral,0.06096
3322,829,everlasting,Pita bread,1229.0,floral,0.15783
3324,829,foliage,Pita bread,1032.0,floral,0.13253
3328,831,everlasting,Bagel,4154.0,floral,0.15763
3330,831,foliage,Bagel,3398.0,floral,0.12894
3334,832,everlasting,Other bread product,4585.0,floral,0.16464
3336,832,foliage,Other bread product,3723.0,floral,0.13369
3340,835,everlasting,French toast,1540.0,floral,0.18214
3342,835,foliage,French toast,994.0,floral,0.11756
3346,836,everlasting,Wheat bread,16857.0,floral,0.17226
3348,836,foliage,Wheat bread,13747.0,floral,0.14048
3352,837,everlasting,Rye bread,5622.0,floral,0.17675
3354,837,foliage,Rye bread,4618.0,floral,0.14519
3360,838,everlasting,Oat bread,3368.0,floral,0.1597
3362,838,foliage,Oat bread,2883.0,floral,0.13671
3366,839,everlasting,Potato bread,305.0,floral,0.17379
3368,839,foliage,Potato bread,204.0,floral,0.11624
3372,840,everlasting,Cornbread,1368.0,floral,0.16295
3374,840,foliage,Cornbread,984.0,floral,0.11721
3378,841,everlasting,Corn grits,2382.0,floral,0.15559
3380,841,foliage,Corn grits,1839.0,floral,0.12013
3384,842,everlasting,Multigrain bread,829.0,floral,0.16953
3386,842,foliage,Multigrain bread,781.0,floral,0.15971
3390,843,everlasting,Rice bread,839.0,floral,0.15987
3392,843,foliage,Rice bread,718.0,floral,0.13681
3396,845,everlasting,Raisin bread,1016.0,floral,0.15696
3398,845,foliage,Raisin bread,831.0,floral,0.12838
3402,846,everlasting,Wonton wrapper,417.0,floral,0.15612
3404,846,foliage,Wonton wrapper,336.0,floral,0.1258
3408,848,everlasting,Trail mix,3016.0,floral,0.1844
3410,848,foliage,Trail mix,3351.0,floral,0.20488
3414,850,everlasting,Fruit-flavor drink,208.0,floral,0.18944
3416,850,foliage,Fruit-flavor drink,69.0,floral,0.06284
3422,854,everlasting,Frozen yogurt,508.0,floral,0.17451
3424,854,foliage,Frozen yogurt,188.0,floral,0.06458
3429,855,everlasting,Milkshake,1109.0,floral,0.18514
3431,855,foliage,Milkshake,365.0,floral,0.06093
3436,858,everlasting,Pupusa,1530.0,floral,0.1685
3438,858,foliage,Pupusa,1046.0,floral,0.1152
3442,859,everlasting,Empanada,511.0,floral,0.14889
3444,859,foliage,Empanada,568.0,floral,0.1655
3448,860,everlasting,Arepa,276.0,floral,0.16468
3450,860,foliage,Arepa,168.0,floral,0.10024
3454,862,everlasting,Gefilte fish,548.0,floral,0.17908
3456,862,foliage,Gefilte fish,403.0,floral,0.1317
3460,865,everlasting,Other dish,15005.0,floral,0.1768
3462,865,foliage,Other dish,11669.0,floral,0.13749
3467,866,everlasting,Pot pie,566.0,floral,0.14143
3469,866,foliage,Pot pie,609.0,floral,0.15217
3473,867,everlasting,Stuffing,323.0,floral,0.16598
3475,867,foliage,Stuffing,266.0,floral,0.13669
3479,868,everlasting,Edible shell,653.0,floral,0.14466
3481,868,foliage,Edible shell,547.0,floral,0.12118
3487,871,everlasting,Condensed milk,529.0,floral,0.19278
3489,871,foliage,Condensed milk,167.0,floral,0.06086
3493,872,everlasting,Margarine,497.0,floral,0.21422
3495,872,foliage,Margarine,158.0,floral,0.0681
3499,873,everlasting,Margarine-like spread,84.0,floral,0.20948
3501,873,foliage,Margarine-like spread,27.0,floral,0.06733
3505,874,everlasting,Hummus,215.0,floral,0.16836
3507,874,foliage,Hummus,223.0,floral,0.17463
3511,876,everlasting,Potato puffs,246.0,floral,0.20569
3513,876,foliage,Potato puffs,165.0,floral,0.13796
3517,877,everlasting,Potato gratin,998.0,floral,0.19747
3519,877,foliage,Potato gratin,378.0,floral,0.07479
3523,878,everlasting,Milk substitute,125.0,floral,0.19142
3525,878,foliage,Milk substitute,35.0,floral,0.0536
3530,880,foliage,Soft-necked garlic,340.0,floral,0.25445
3535,881,everlasting,Cabbage,373.6,floral,0.11824
3537,881,foliage,Cabbage,194.0,floral,0.0614
3540,881,neroli,Cabbage,20.0,floral,0.00633
3542,906,everlasting,Sunburst squash (pattypan squash),8444.05,floral,0.19713
3544,906,foliage,Sunburst squash (pattypan squash),8793.4,floral,0.20529
3549,907,everlasting,Green zucchini,1115.23,floral,0.18235
3551,907,foliage,Green zucchini,906.26,floral,0.14818
3557,908,everlasting,Yellow zucchini,1177.95,floral,0.18685
3559,908,foliage,Yellow zucchini,991.99,floral,0.15735
3565,909,everlasting,Green bell pepper,1491.8,floral,0.18742
3567,909,foliage,Green bell pepper,1246.5,floral,0.1566
3573,909,neroli,Green bell pepper,5.688700000000001,floral,0.00071
3576,910,everlasting,Yellow bell pepper,436.6,floral,0.20456
3578,910,foliage,Yellow bell pepper,328.90999999999997,floral,0.15411
3584,911,everlasting,Orange bell pepper,430.85,floral,0.1915
3586,911,foliage,Orange bell pepper,288.75,floral,0.12834
3591,912,everlasting,Red bell pepper,1589.60397895,floral,0.00743
3593,912,foliage,Red bell pepper,45267.218485895006,floral,0.21152
3599,913,everlasting,Italian sweet red pepper,1094.0,floral,0.18382
3601,913,foliage,Italian sweet red pepper,984.0,floral,0.16534
3608,914,everlasting,Yellow wax bean,3154.1,floral,0.20188
3610,914,foliage,Yellow wax bean,2228.6,floral,0.14264
3615,914,neroli,Yellow wax bean,1.22211766,floral,8e-05
3618,915,everlasting,Green bean,1321.43,floral,0.20996
3620,915,foliage,Green bean,875.97,floral,0.13918
3624,915,neroli,Green bean,1.6696176500000002,floral,0.00027
3626,916,everlasting,Saskatoon berry,34.0,floral,0.24028
3628,916,foliage,Saskatoon berry,25.3,floral,0.1788
3631,917,everlasting,Nanking cherry,55.7,floral,0.19293
3633,917,foliage,Nanking cherry,48.0,floral,0.16626
3636,918,everlasting,Japanese pumpkin,7907.5,floral,0.19774
3638,918,foliage,Japanese pumpkin,8389.6,floral,0.2098
3643,919,everlasting,White cabbage,665.2,floral,0.14077
3645,919,foliage,White cabbage,348.84000000000003,floral,0.07382
3649,919,neroli,White cabbage,20.341428569,floral,0.0043
3651,920,everlasting,Romaine lettuce,259.2,floral,0.1611
3653,920,foliage,Romaine lettuce,179.5,floral,0.11156
3660,921,everlasting,"Cow milk, pasteurized, vitamin A + D added, 0% fat",221.0,floral,0.18634
3662,921,foliage,"Cow milk, pasteurized, vitamin A + D added, 0% fat",67.0,floral,0.05649
3666,922,everlasting,"Cow milk, pasteurized, vitamin A + D added, 1% fat",220.0,floral,0.18565
3668,922,foliage,"Cow milk, pasteurized, vitamin A + D added, 1% fat",67.0,floral,0.05654
3672,923,everlasting,"Cow milk, pasteurized, vitamin A + D added, 2% fat",216.0,floral,0.18589
3674,923,foliage,"Cow milk, pasteurized, vitamin A + D added, 2% fat",65.0,floral,0.05594
3678,924,everlasting,"Cow milk, pasteurized, vitamin D added, 3.25% fat",206.0,floral,0.18575
3680,924,foliage,"Cow milk, pasteurized, vitamin D added, 3.25% fat",62.0,floral,0.05591
3683,930,neroli,Rabbiteye blueberry,1.86,floral,1.0
3687,939,everlasting,Black tea,3.0,floral,0.01614
3689,939,foliage,Black tea,5.0,floral,0.0269
3692,939,neroli,Black tea,10.288454533,floral,0.05535
3696,940,everlasting,Green tea,3.0,floral,0.01614
3698,940,foliage,Green tea,5.0,floral,0.0269
3701,940,neroli,Green tea,10.288454533,floral,0.05535
3702,943,cananga,Red wine,650.0,floral,0.7429
3709,949,everlasting,White wine,40.4,floral,0.01035
3710,949,foliage,White wine,75.7,floral,0.0194
3717,957,neroli,Red tea,7.28,floral,0.96042
3719,985,everlasting,Sour cream,172.0,floral,0.19196
3721,985,foliage,Sour cream,48.0,floral,0.05357
3725,1019,everlasting,White bread,6562.0,floral,0.15794
3727,1019,foliage,White bread,5248.0,floral,0.12631
3731,1021,neroli,Herbal tea,7.28,floral,0.96042
3733,1023,everlasting,Taco shell,653.0,floral,0.14466
3735,1023,foliage,Taco shell,547.0,floral,0.12118
