,source_id,food_id,flavor_name,food_name,orig_content,flavor_group,normalized
1950,446,484,diphenyl oxide,Sheepshead,1560.0,green,0.10514
1951,465,484,everlasting,Sheepshead,2381.0,floral,0.16048
1952,474,484,feta cheese,Sheepshead,4246.0,milky,0.28618
1953,484,484,foliage,Sheepshead,2219.0,floral,0.14956
1954,556,484,ketone,Sheepshead,2796.0,chemical,0.18845
1955,570,484,lemon peel,Sheepshead,1635.0,fruity,0.1102
1956,446,485,diphenyl oxide,Hedge mustard,419.0,green,0.10512
1957,465,485,everlasting,Hedge mustard,705.0,floral,0.17687
1958,474,485,feta cheese,Hedge mustard,806.0,milky,0.20221
1959,484,485,foliage,Hedge mustard,698.0,floral,0.17511
1960,556,485,ketone,Hedge mustard,685.0,chemical,0.17185
1961,570,485,lemon peel,Hedge mustard,673.0,fruity,0.16884
1962,446,486,diphenyl oxide,Skipjack tuna,1695.0,green,0.10519
1963,465,486,everlasting,Skipjack tuna,2586.0,floral,0.16049
1964,474,486,feta cheese,Skipjack tuna,4610.0,milky,0.2861
1965,484,486,foliage,Skipjack tuna,2410.0,floral,0.14957
1966,556,486,ketone,Skipjack tuna,3037.0,chemical,0.18848
1967,570,486,lemon peel,Skipjack tuna,1775.0,fruity,0.11016
1968,446,487,diphenyl oxide,Snapper,1580.0,green,0.10519
1969,465,487,everlasting,Snapper,2411.0,floral,0.16052
1970,474,487,feta cheese,Snapper,4298.0,milky,0.28615
1971,484,487,foliage,Snapper,2246.0,floral,0.14953
1972,556,487,ketone,Snapper,2830.0,chemical,0.18842
1973,570,487,lemon peel,Snapper,1655.0,fruity,0.11019
1974,446,489,diphenyl oxide,Spelt,377.0,green,0.08917
1975,465,489,everlasting,Spelt,681.0,floral,0.16107
1976,474,489,feta cheese,Spelt,409.0,milky,0.09674
1977,484,489,foliage,Spelt,602.0,floral,0.14238
1978,556,489,ketone,Spelt,534.0,chemical,0.1263
1979,570,489,lemon peel,Spelt,1625.0,fruity,0.38434
1980,446,490,diphenyl oxide,Spirulina,2850.0,green,0.13516
1981,465,490,everlasting,Spirulina,3874.0,floral,0.18372
1982,474,490,feta cheese,Spirulina,3337.0,milky,0.15826
1983,484,490,foliage,Spirulina,3418.0,floral,0.1621
1984,556,490,ketone,Spirulina,4980.0,chemical,0.23618
1985,570,490,lemon peel,Spirulina,2627.0,fruity,0.12459
1986,446,493,diphenyl oxide,Strawberry guava,28.5,green,0.05864
1987,465,493,everlasting,Strawberry guava,81.75,floral,0.16821
1988,474,493,feta cheese,Strawberry guava,65.25,milky,0.13426
1989,484,493,foliage,Strawberry guava,118.5,floral,0.24383
1990,556,493,ketone,Strawberry guava,118.5,chemical,0.24383
1991,570,493,lemon peel,Strawberry guava,73.5,fruity,0.15123
1992,446,494,diphenyl oxide,Greater sturgeon,2297.0,green,0.10518
1993,465,494,everlasting,Greater sturgeon,3505.0,floral,0.1605
1994,474,494,feta cheese,Greater sturgeon,6249.0,milky,0.28615
1995,484,494,foliage,Greater sturgeon,3266.0,floral,0.14956
1996,556,494,ketone,Greater sturgeon,4115.0,chemical,0.18843
1997,570,494,lemon peel,Greater sturgeon,2406.0,fruity,0.11017
1998,446,495,diphenyl oxide,White sucker,1291.0,green,0.10518
1999,465,495,everlasting,White sucker,1970.0,floral,0.1605
2000,474,495,feta cheese,White sucker,3512.0,milky,0.28613
2001,484,495,foliage,White sucker,1835.0,floral,0.1495
2002,556,495,ketone,White sucker,2313.0,chemical,0.18845
2003,570,495,lemon peel,White sucker,1353.0,fruity,0.11023
2004,446,497,diphenyl oxide,Pumpkinseed sunfish,1495.0,green,0.10522
2005,465,497,everlasting,Pumpkinseed sunfish,2280.0,floral,0.16047
2006,474,497,feta cheese,Pumpkinseed sunfish,4066.0,milky,0.28618
2007,484,497,foliage,Pumpkinseed sunfish,2125.0,floral,0.14956
2008,556,497,ketone,Pumpkinseed sunfish,2677.0,chemical,0.18841
2009,570,497,lemon peel,Pumpkinseed sunfish,1565.0,fruity,0.11015
2010,446,498,diphenyl oxide,Swordfish,1465.0,green,0.10515
2011,465,498,everlasting,Swordfish,2236.0,floral,0.16049
2012,474,498,feta cheese,Swordfish,3986.0,milky,0.2861
2013,484,498,foliage,Swordfish,2083.0,floral,0.14951
2014,556,498,ketone,Swordfish,2627.0,chemical,0.18856
2015,570,498,lemon peel,Swordfish,1535.0,fruity,0.11018
2016,446,499,diphenyl oxide,Taro,1296.0,green,0.22603
2017,465,499,everlasting,Taro,1875.0,floral,0.32702
2018,474,499,feta cheese,Taro,1755.25,milky,0.30613
2019,484,499,foliage,Taro,289.0,floral,0.0504
2020,556,499,ketone,Taro,283.75,chemical,0.04949
2021,570,499,lemon peel,Taro,234.25,fruity,0.04086
2022,604,499,mercaptan,Taro,0.14,chemical,2e-05
2023,633,499,neroli,Taro,0.24000000000000002,floral,4e-05
2024,446,500,diphenyl oxide,Teff,591.0,green,0.13432
2025,465,500,everlasting,Teff,886.0,floral,0.20136
2026,474,500,feta cheese,Teff,485.0,milky,0.11023
2027,484,500,foliage,Teff,616.0,floral,0.14
2028,556,500,ketone,Teff,965.0,chemical,0.21932
2029,570,500,lemon peel,Teff,857.0,fruity,0.19477
2030,446,501,diphenyl oxide,Tilefish,1418.0,green,0.10522
2031,465,501,everlasting,Tilefish,2164.0,floral,0.16057
2032,474,501,feta cheese,Tilefish,3856.0,milky,0.28612
2033,484,501,foliage,Tilefish,2015.0,floral,0.14951
2034,556,501,ketone,Tilefish,2539.0,chemical,0.1884
2035,570,501,lemon peel,Tilefish,1485.0,fruity,0.11019
2036,446,504,diphenyl oxide,"Salmonidae (Salmon, Trout)",7240.0,green,0.11686
2037,465,504,everlasting,"Salmonidae (Salmon, Trout)",12042.0,floral,0.19438
2038,474,504,feta cheese,"Salmonidae (Salmon, Trout)",11853.0,milky,0.19133
2039,484,504,foliage,"Salmonidae (Salmon, Trout)",10055.0,floral,0.1623
2040,556,504,ketone,"Salmonidae (Salmon, Trout)",13066.0,chemical,0.21091
2041,570,504,lemon peel,"Salmonidae (Salmon, Trout)",7696.0,fruity,0.12423
2042,446,505,diphenyl oxide,Turkey,1885.0,green,0.11979
2043,465,505,everlasting,Turkey,3207.0,floral,0.2038
2044,474,505,feta cheese,Turkey,1609.0,milky,0.10225
2045,484,505,foliage,Turkey,3147.0,floral,0.19999
2046,556,505,ketone,Turkey,3357.0,chemical,0.21333
2047,570,505,lemon peel,Turkey,2531.0,fruity,0.16084
2048,446,506,diphenyl oxide,"Cattle (Beef, Veal)",759283.0,green,0.09874
2049,465,506,everlasting,"Cattle (Beef, Veal)",1118441.0,floral,0.14544
2050,474,506,feta cheese,"Cattle (Beef, Veal)",1880496.0,milky,0.24454
2051,484,506,foliage,"Cattle (Beef, Veal)",1209114.0,floral,0.15723
2052,556,506,ketone,"Cattle (Beef, Veal)",1711779.0,chemical,0.2226
2053,570,506,lemon peel,"Cattle (Beef, Veal)",1010930.0,fruity,0.13146
2054,446,507,diphenyl oxide,Walleye,1474.0,green,0.10514
2055,465,507,everlasting,Walleye,2250.0,floral,0.1605
2056,474,507,feta cheese,Walleye,4012.0,milky,0.28618
2057,484,507,foliage,Walleye,2097.0,floral,0.14958
2058,556,507,ketone,Walleye,2641.0,chemical,0.18839
2059,570,507,lemon peel,Walleye,1545.0,fruity,0.11021
2060,446,508,diphenyl oxide,Alaska pollock,1245.0,green,0.10895
2061,465,508,everlasting,Alaska pollock,1829.0,floral,0.16006
2062,474,508,feta cheese,Alaska pollock,3275.0,milky,0.2866
2063,484,508,foliage,Alaska pollock,1672.0,floral,0.14632
2064,556,508,ketone,Alaska pollock,2113.0,chemical,0.18491
2065,570,508,lemon peel,Alaska pollock,1293.0,fruity,0.11315
2066,446,511,diphenyl oxide,Whelk,2277.0,green,0.10126
2067,465,511,everlasting,Whelk,3112.0,floral,0.1384
2068,474,511,feta cheese,Whelk,4395.0,milky,0.19545
2069,484,511,foliage,Whelk,4486.0,floral,0.1995
2070,556,511,ketone,Whelk,4669.0,chemical,0.20764
2071,570,511,lemon peel,Whelk,3547.0,fruity,0.15774
2072,446,514,diphenyl oxide,Whitefish,4760.0,green,0.0979
2073,465,514,everlasting,Whitefish,7340.0,floral,0.15097
2074,474,514,feta cheese,Whitefish,12520.0,milky,0.25751
2075,484,514,foliage,Whitefish,8084.0,floral,0.16627
2076,556,514,ketone,Whitefish,9469.0,chemical,0.19476
2077,570,514,lemon peel,Whitefish,6447.0,fruity,0.1326
2078,446,515,diphenyl oxide,Whiting,1411.0,green,0.10519
2079,465,515,everlasting,Whiting,2153.0,floral,0.1605
2080,474,515,feta cheese,Whiting,3838.0,milky,0.28612
2081,484,515,foliage,Whiting,2006.0,floral,0.14955
2082,556,515,ketone,Whiting,2528.0,chemical,0.18846
2083,570,515,lemon peel,Whiting,1478.0,fruity,0.11018
2084,446,516,diphenyl oxide,Wild rice,791.0,green,0.15093
2085,465,516,everlasting,Wild rice,1090.0,floral,0.20798
2086,474,516,feta cheese,Wild rice,799.0,milky,0.15245
2087,484,516,foliage,Wild rice,854.0,floral,0.16295
2088,556,516,ketone,Wild rice,1048.0,chemical,0.19996
2089,570,516,lemon peel,Wild rice,659.0,fruity,0.12574
2090,446,518,diphenyl oxide,Winged bean,4385.25,green,0.1419
2091,465,518,everlasting,Winged bean,5627.8,floral,0.18211
2092,474,518,feta cheese,Winged bean,6786.5,milky,0.2196
2093,484,518,foliage,Winged bean,3919.8999999999996,floral,0.12684
2094,556,518,ketone,Winged bean,3818.25,chemical,0.12355
2095,570,518,lemon peel,Winged bean,6365.85,fruity,0.20599
2096,446,519,diphenyl oxide,Yam,196.0,green,0.12405
2097,465,519,everlasting,Yam,304.0,floral,0.19241
2098,474,519,feta cheese,Yam,234.0,milky,0.1481
2099,484,519,foliage,Yam,265.0,floral,0.16772
2100,556,519,ketone,Yam,313.0,chemical,0.1981
2101,570,519,lemon peel,Yam,268.0,fruity,0.16962
2102,446,520,diphenyl oxide,Jicama,153.5,green,0.09918
2103,465,520,everlasting,Jicama,280.5,floral,0.18123
2104,474,520,feta cheese,Jicama,338.5,milky,0.2187
2105,484,520,foliage,Jicama,206.25,floral,0.13326
2106,556,520,ketone,Jicama,254.0,chemical,0.16411
2107,570,520,lemon peel,Jicama,315.0,fruity,0.20352
2108,446,522,diphenyl oxide,Yellowfin tuna,1732.0,green,0.10519
2109,465,522,everlasting,Yellowfin tuna,2642.0,floral,0.16045
2110,474,522,feta cheese,Yellowfin tuna,4712.0,milky,0.28617
2111,484,522,foliage,Yellowfin tuna,2462.0,floral,0.14952
2112,556,522,ketone,Yellowfin tuna,3103.0,chemical,0.18845
2113,570,522,lemon peel,Yellowfin tuna,1815.0,fruity,0.11023
2114,446,523,diphenyl oxide,Yellowtail amberjack,1783.0,green,0.10519
2115,465,523,everlasting,Yellowtail amberjack,2720.0,floral,0.16047
2116,474,523,feta cheese,Yellowtail amberjack,4851.0,milky,0.28619
2117,484,523,foliage,Yellowtail amberjack,2535.0,floral,0.14956
2118,556,523,ketone,Yellowtail amberjack,3194.0,chemical,0.18844
2119,570,523,lemon peel,Yellowtail amberjack,1867.0,fruity,0.11015
2120,446,525,diphenyl oxide,Albacore tuna,3386.0,green,0.10517
2121,465,525,everlasting,Albacore tuna,5168.0,floral,0.16053
2122,474,525,feta cheese,Albacore tuna,9212.0,milky,0.28614
2123,484,525,foliage,Albacore tuna,4816.0,floral,0.14959
2124,556,525,ketone,Albacore tuna,6066.0,chemical,0.18842
2125,570,525,lemon peel,Albacore tuna,3546.0,fruity,0.11014
2126,446,526,diphenyl oxide,Gadus (Common cod),9560.0,green,0.13339
2127,465,526,everlasting,Gadus (Common cod),14380.0,floral,0.20064
2128,474,526,feta cheese,Gadus (Common cod),10770.0,milky,0.15027
2129,484,526,foliage,Gadus (Common cod),11580.0,floral,0.16157
2130,556,526,ketone,Gadus (Common cod),15540.0,chemical,0.21683
2131,570,526,lemon peel,Gadus (Common cod),9840.0,fruity,0.1373
2132,446,527,diphenyl oxide,Atlantic halibut,3440.0,green,0.14853
2133,465,527,everlasting,Atlantic halibut,4800.0,floral,0.20725
2134,474,527,feta cheese,Atlantic halibut,3800.0,milky,0.16408
2135,484,527,foliage,Atlantic halibut,3560.0,floral,0.15371
2136,556,527,ketone,Atlantic halibut,4800.0,chemical,0.20725
2137,570,527,lemon peel,Atlantic halibut,2760.0,fruity,0.11917
2138,446,530,diphenyl oxide,Smelt,1570.0,green,0.09192
2139,465,530,everlasting,Smelt,2660.0,floral,0.15574
2140,474,530,feta cheese,Smelt,3690.0,milky,0.21604
2141,484,530,foliage,Smelt,3280.0,floral,0.19204
2142,556,530,ketone,Smelt,3520.0,chemical,0.20609
2143,570,530,lemon peel,Smelt,2360.0,fruity,0.13817
2144,446,531,diphenyl oxide,"Clupeinae (Herring, Sardine, Sprat)",14060.0,green,0.1197
2145,465,531,everlasting,"Clupeinae (Herring, Sardine, Sprat)",23780.0,floral,0.20245
2146,474,531,feta cheese,"Clupeinae (Herring, Sardine, Sprat)",18100.0,milky,0.1541
2147,484,531,foliage,"Clupeinae (Herring, Sardine, Sprat)",21440.0,floral,0.18253
2148,556,531,ketone,"Clupeinae (Herring, Sardine, Sprat)",24560.0,chemical,0.20909
2149,570,531,lemon peel,"Clupeinae (Herring, Sardine, Sprat)",15520.0,fruity,0.13213
2150,446,532,diphenyl oxide,Spiny lobster,1564.0,green,0.10499
2151,465,532,everlasting,Spiny lobster,2207.0,floral,0.14816
2152,474,532,feta cheese,Spiny lobster,4087.0,milky,0.27437
2153,484,532,foliage,Spiny lobster,2831.0,floral,0.19005
2154,556,532,ketone,Spiny lobster,2658.0,chemical,0.17844
2155,570,532,lemon peel,Spiny lobster,1549.0,fruity,0.10399
2156,446,533,diphenyl oxide,Snow crab,1405.0,green,0.105
2157,465,533,everlasting,Snow crab,1982.0,floral,0.14812
2158,474,533,feta cheese,Snow crab,3671.0,milky,0.27434
2159,484,533,foliage,Snow crab,2543.0,floral,0.19005
2160,556,533,ketone,Snow crab,2388.0,chemical,0.17846
2161,570,533,lemon peel,Snow crab,1392.0,fruity,0.10403
2162,446,534,diphenyl oxide,Black-eyed pea,2947.0,green,0.15686
2163,465,534,everlasting,Black-eyed pea,4257.0,floral,0.22658
2164,474,534,feta cheese,Black-eyed pea,5462.0,milky,0.29072
2165,484,534,foliage,Black-eyed pea,1918.0,floral,0.10209
2166,556,534,ketone,Black-eyed pea,2117.0,chemical,0.11268
2167,570,534,lemon peel,Black-eyed pea,2087.0,fruity,0.11108
2168,446,535,diphenyl oxide,Deer,7387.0,green,0.10015
2169,465,535,everlasting,Deer,11033.0,floral,0.14958
2170,474,535,feta cheese,Deer,18946.0,milky,0.25686
2171,484,535,foliage,Deer,12337.0,floral,0.16726
2172,556,535,ketone,Deer,13592.0,chemical,0.18427
2173,570,535,lemon peel,Deer,10466.0,fruity,0.14189
2174,446,536,diphenyl oxide,Macadamia nut,1355.75,green,0.20933
2175,465,536,everlasting,Macadamia nut,1045.5,floral,0.16143
2176,474,536,feta cheese,Macadamia nut,364.5,milky,0.05628
2177,484,536,foliage,Macadamia nut,1277.25,floral,0.19721
2178,556,536,ketone,Macadamia nut,1103.75,chemical,0.17042
2179,570,536,lemon peel,Macadamia nut,1329.75,fruity,0.20532
2180,446,537,diphenyl oxide,Percoidei (Bass and others),4367.0,green,0.10519
2181,465,537,everlasting,Percoidei (Bass and others),6664.0,floral,0.16051
2182,474,537,feta cheese,Percoidei (Bass and others),11880.0,milky,0.28615
2183,484,537,foliage,Percoidei (Bass and others),6209.0,floral,0.14955
2184,556,537,ketone,Percoidei (Bass and others),7822.0,chemical,0.1884
2185,570,537,lemon peel,Percoidei (Bass and others),4575.0,fruity,0.1102
2186,446,538,diphenyl oxide,Perciformes,1547.0,green,0.10523
2187,465,538,everlasting,Perciformes,2360.0,floral,0.16053
2188,474,538,feta cheese,Perciformes,4206.0,milky,0.2861
2189,484,538,foliage,Perciformes,2198.0,floral,0.14951
2190,556,538,ketone,Perciformes,2770.0,chemical,0.18842
2191,570,538,lemon peel,Perciformes,1620.0,fruity,0.1102
2192,446,540,diphenyl oxide,Rabbit,3792.0,green,0.1188
2193,465,540,everlasting,Rabbit,5386.0,floral,0.16874
2194,474,540,feta cheese,Rabbit,6999.0,milky,0.21927
2195,484,540,foliage,Rabbit,5176.0,floral,0.16216
2196,556,540,ketone,Rabbit,6107.0,chemical,0.19133
2197,570,540,lemon peel,Rabbit,4459.0,fruity,0.1397
2198,446,541,diphenyl oxide,Domestic goat,1466.0,green,0.19368
2199,465,541,everlasting,Domestic goat,2555.0,floral,0.33756
2200,474,541,feta cheese,Domestic goat,3548.0,milky,0.46875
2201,446,544,diphenyl oxide,"Bivalvia (Clam, Mussel, Oyster)",3765.0,green,0.11414
2202,465,544,everlasting,"Bivalvia (Clam, Mussel, Oyster)",5075.0,floral,0.15386
2203,474,544,feta cheese,"Bivalvia (Clam, Mussel, Oyster)",7490.0,milky,0.22707
2204,484,544,foliage,"Bivalvia (Clam, Mussel, Oyster)",5573.0,floral,0.16896
2205,556,544,ketone,"Bivalvia (Clam, Mussel, Oyster)",6170.0,chemical,0.18705
2206,570,544,lemon peel,"Bivalvia (Clam, Mussel, Oyster)",4912.0,fruity,0.14892
2207,446,545,diphenyl oxide,Squid,1074.0,green,0.10205
2208,465,545,everlasting,Squid,1466.0,floral,0.1393
2209,474,545,feta cheese,Squid,2474.0,milky,0.23508
2210,484,545,foliage,Squid,2082.0,floral,0.19783
2211,556,545,ketone,Squid,2010.0,chemical,0.19099
2212,570,545,lemon peel,Squid,1418.0,fruity,0.13474
2213,446,546,diphenyl oxide,Shrimp,9274.0,green,0.11846
2214,465,546,everlasting,Shrimp,13152.0,floral,0.16799
2215,474,546,feta cheese,Shrimp,16443.0,milky,0.21003
2216,484,546,foliage,Shrimp,14033.0,floral,0.17924
2217,556,546,ketone,Shrimp,14117.0,chemical,0.18032
2218,570,546,lemon peel,Shrimp,11271.0,fruity,0.14396
2219,446,547,diphenyl oxide,Crayfish,2167.0,green,0.1051
2220,465,547,everlasting,Crayfish,3053.0,floral,0.14807
2221,474,547,feta cheese,Crayfish,5658.0,milky,0.27441
2222,484,547,foliage,Crayfish,3917.0,floral,0.18997
2223,556,547,ketone,Crayfish,3678.0,chemical,0.17838
2224,570,547,lemon peel,Crayfish,2146.0,fruity,0.10408
2225,446,548,diphenyl oxide,Flatfish,2407.0,green,0.11951
2226,465,548,everlasting,Flatfish,3431.0,floral,0.17036
2227,474,548,feta cheese,Flatfish,4531.0,milky,0.22498
2228,484,548,foliage,Flatfish,3426.0,floral,0.17011
2229,556,548,ketone,Flatfish,3919.0,chemical,0.19459
2230,570,548,lemon peel,Flatfish,2426.0,fruity,0.12046
2231,446,549,diphenyl oxide,Domestic pig,350975.0,green,0.10823
2232,465,549,everlasting,Domestic pig,519525.0,floral,0.1602
2233,474,549,feta cheese,Domestic pig,750870.0,milky,0.23154
2234,484,549,foliage,Domestic pig,563607.0,floral,0.17379
2235,556,549,ketone,Domestic pig,604357.0,chemical,0.18636
2236,570,549,lemon peel,Domestic pig,453660.0,fruity,0.13989
2237,446,552,diphenyl oxide,Oriental wheat,506.0,green,0.08435
2238,465,552,everlasting,Oriental wheat,988.0,floral,0.16469
2239,474,552,feta cheese,Oriental wheat,598.0,milky,0.09968
2240,484,552,foliage,Oriental wheat,833.0,floral,0.13886
2241,556,552,ketone,Oriental wheat,781.0,chemical,0.13019
2242,570,552,lemon peel,Oriental wheat,2293.0,fruity,0.38223
2243,446,553,diphenyl oxide,Yardlong bean,2995.95,green,0.15697
2244,465,553,everlasting,Yardlong bean,4366.05,floral,0.22875
2245,474,553,feta cheese,Yardlong bean,5854.95,milky,0.30676
2246,484,553,foliage,Yardlong bean,1004.0,floral,0.0526
2247,556,553,ketone,Yardlong bean,3025.05,chemical,0.15849
2248,570,553,lemon peel,Yardlong bean,1840.0,fruity,0.0964
2249,633,553,neroli,Yardlong bean,0.5,floral,3e-05
2250,446,555,diphenyl oxide,Quail,2907.0,green,0.12729
2251,465,555,everlasting,Quail,3438.0,floral,0.15055
2252,474,555,feta cheese,Quail,5527.0,milky,0.24202
2253,484,555,foliage,Quail,4481.0,floral,0.19622
2254,556,555,ketone,Quail,3993.0,chemical,0.17485
2255,570,555,lemon peel,Quail,2491.0,fruity,0.10908
2256,446,557,diphenyl oxide,Persian lime,2.0,green,0.01789
2257,465,557,everlasting,Persian lime,11.0,floral,0.09841
2258,474,557,feta cheese,Persian lime,30.0,milky,0.26838
2259,484,557,foliage,Persian lime,11.0,floral,0.09841
2260,556,557,ketone,Persian lime,24.0,chemical,0.21471
2261,570,557,lemon peel,Persian lime,30.0,fruity,0.26838
2262,678,557,plant,Persian lime,3.78,green,0.03382
2263,446,558,diphenyl oxide,Feijoa,13.0,green,0.0625
2264,465,558,everlasting,Feijoa,26.0,floral,0.125
2265,474,558,feta cheese,Feijoa,52.0,milky,0.25
2266,484,558,foliage,Feijoa,39.0,floral,0.1875
2267,556,558,ketone,Feijoa,52.0,chemical,0.25
2268,570,558,lemon peel,Feijoa,26.0,fruity,0.125
2269,446,561,diphenyl oxide,Common mushroom,571.0,green,0.05887
2270,465,561,everlasting,Common mushroom,2367.0,floral,0.24405
2271,474,561,feta cheese,Common mushroom,1514.0,milky,0.1561
2272,484,561,foliage,Common mushroom,1329.0,floral,0.13702
2273,556,561,ketone,Common mushroom,2649.0,chemical,0.27312
2274,570,561,lemon peel,Common mushroom,1269.0,fruity,0.13084
2275,446,562,diphenyl oxide,Shiitake,566.0,green,0.11853
2276,465,562,everlasting,Shiitake,908.0,floral,0.19016
2277,474,562,feta cheese,Shiitake,703.0,milky,0.14723
2278,484,562,foliage,Shiitake,816.0,floral,0.17089
2279,556,562,ketone,Shiitake,1055.0,chemical,0.22094
2280,570,562,lemon peel,Shiitake,727.0,fruity,0.15225
2281,446,563,diphenyl oxide,Purple laver,254.0,green,0.11853
2282,465,563,everlasting,Purple laver,402.0,floral,0.18759
2283,474,563,feta cheese,Purple laver,222.0,milky,0.10359
2284,484,563,foliage,Purple laver,363.0,floral,0.16939
2285,556,563,ketone,Purple laver,651.0,chemical,0.30378
2286,570,563,lemon peel,Purple laver,251.0,fruity,0.11713
2287,446,564,diphenyl oxide,Wakame,49.0,green,0.06901
2288,465,564,everlasting,Wakame,209.0,floral,0.29437
2289,474,564,feta cheese,Wakame,112.0,milky,0.15775
2290,484,564,foliage,Wakame,112.0,floral,0.15775
2291,556,564,ketone,Wakame,136.0,chemical,0.19155
2292,570,564,lemon peel,Wakame,92.0,fruity,0.12958
2293,446,565,diphenyl oxide,Enokitake,140.0,green,0.16279
2294,465,565,everlasting,Enokitake,230.0,floral,0.26744
2295,474,565,feta cheese,Enokitake,130.0,milky,0.15116
2296,484,565,foliage,Enokitake,110.0,floral,0.12791
2297,556,565,ketone,Enokitake,190.0,chemical,0.22093
2298,570,565,lemon peel,Enokitake,60.0,fruity,0.06977
2299,446,567,diphenyl oxide,Oyster mushroom,374.0,green,0.1315
2300,465,567,everlasting,Oyster mushroom,567.0,floral,0.19937
2301,474,567,feta cheese,Oyster mushroom,126.0,milky,0.0443
2302,484,567,foliage,Oyster mushroom,636.0,floral,0.22363
2303,556,567,ketone,Oyster mushroom,759.0,chemical,0.26688
2304,570,567,lemon peel,Oyster mushroom,382.0,fruity,0.13432
2305,446,569,diphenyl oxide,Maitake,70.0,green,0.13109
2306,465,569,everlasting,Maitake,100.0,floral,0.18727
2307,474,569,feta cheese,Maitake,90.0,milky,0.16854
2308,484,569,foliage,Maitake,90.0,floral,0.16854
2309,556,569,ketone,Maitake,124.0,chemical,0.23221
2310,570,569,lemon peel,Maitake,60.0,fruity,0.11236
2311,446,571,diphenyl oxide,Spot croaker,1426.0,green,0.10517
2312,465,571,everlasting,Spot croaker,2177.0,floral,0.16056
2313,474,571,feta cheese,Spot croaker,3879.0,milky,0.28608
2314,484,571,foliage,Spot croaker,2028.0,floral,0.14957
2315,556,571,ketone,Spot croaker,2555.0,chemical,0.18844
2316,570,571,lemon peel,Spot croaker,1494.0,fruity,0.11019
2317,446,575,diphenyl oxide,Wheat,13060.1381923,green,0.08466
2318,465,575,everlasting,Wheat,25048.9409135,floral,0.16238
2319,474,575,feta cheese,Wheat,13139.3379327,milky,0.08517
2320,484,575,foliage,Wheat,23275.2609327,floral,0.15088
2321,556,575,ketone,Wheat,20474.5039558,chemical,0.13272
2322,570,575,lemon peel,Wheat,49930.0,fruity,0.32366
2323,787,575,styrene,Wheat,9336.620096,wine_like,0.06052
2324,446,577,diphenyl oxide,Agave,9.0,green,0.07826
2325,465,577,everlasting,Agave,22.0,floral,0.1913
2326,474,577,feta cheese,Agave,28.0,milky,0.24348
2327,484,577,foliage,Agave,19.0,floral,0.16522
2328,556,577,ketone,Agave,24.0,chemical,0.2087
2329,570,577,lemon peel,Agave,13.0,fruity,0.11304
2330,446,580,diphenyl oxide,Anchovy,980.0,green,0.12468
2331,465,580,everlasting,Anchovy,1580.0,floral,0.20102
2332,474,580,feta cheese,Anchovy,1100.0,milky,0.13995
2333,484,580,foliage,Anchovy,1580.0,floral,0.20102
2334,556,580,ketone,Anchovy,1540.0,chemical,0.19593
2335,570,580,lemon peel,Anchovy,1080.0,fruity,0.1374
2336,446,587,diphenyl oxide,Crab,4840.0,green,0.12259
2337,465,587,everlasting,Crab,6340.0,floral,0.16059
2338,474,587,feta cheese,Crab,5200.0,milky,0.13171
2339,484,587,foliage,Crab,8600.0,floral,0.21783
2340,556,587,ketone,Crab,8800.0,chemical,0.2229
2341,570,587,lemon peel,Crab,5700.0,fruity,0.14438
2342,446,590,diphenyl oxide,Anatidae,6980.0,green,0.12337
2343,465,590,everlasting,Anatidae,10670.0,floral,0.18858
2344,474,590,feta cheese,Anatidae,5620.0,milky,0.09933
2345,484,590,foliage,Anatidae,11480.0,floral,0.2029
2346,556,590,ketone,Anatidae,12140.0,chemical,0.21456
2347,570,590,lemon peel,Anatidae,9690.0,fruity,0.17126
2348,446,591,diphenyl oxide,Anguilliformes,2580.0,green,0.1157
2349,465,591,everlasting,Anguilliformes,4100.0,floral,0.18386
2350,474,591,feta cheese,Anguilliformes,3500.0,milky,0.15695
2351,484,591,foliage,Anguilliformes,4400.0,floral,0.19731
2352,556,591,ketone,Anguilliformes,4600.0,chemical,0.20628
2353,570,591,lemon peel,Anguilliformes,3120.0,fruity,0.13991
2354,446,593,diphenyl oxide,Garfish,1500.0,green,0.12
2355,465,593,everlasting,Garfish,2400.0,floral,0.192
2356,474,593,feta cheese,Garfish,1900.0,milky,0.152
2357,484,593,foliage,Garfish,2400.0,floral,0.192
2358,556,593,ketone,Garfish,2800.0,chemical,0.224
2359,570,593,lemon peel,Garfish,1500.0,fruity,0.12
2360,446,597,diphenyl oxide,Lemon sole,1860.0,green,0.12408
2361,465,597,everlasting,Lemon sole,3080.0,floral,0.20547
2362,474,597,feta cheese,Lemon sole,1700.0,milky,0.11341
2363,484,597,foliage,Lemon sole,2450.0,floral,0.16344
2364,556,597,ketone,Lemon sole,3700.0,chemical,0.24683
2365,570,597,lemon peel,Lemon sole,2200.0,fruity,0.14676
2366,446,598,diphenyl oxide,Clawed lobster,4200.0,green,0.12238
2367,465,598,everlasting,Clawed lobster,5480.0,floral,0.15967
2368,474,598,feta cheese,Clawed lobster,4500.0,milky,0.13112
2369,484,598,foliage,Clawed lobster,7400.0,floral,0.21562
2370,556,598,ketone,Clawed lobster,7800.0,chemical,0.22727
2371,570,598,lemon peel,Clawed lobster,4940.0,fruity,0.14394
2372,446,600,diphenyl oxide,"Scombridae (Bonito, Mackerel, Tuna)",5240.0,green,0.129
